Date,Basin,Site,Access_Point,Species ,Length_mm,Mass_g,Method,Notes,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,95,10.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,60,2.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,109,16.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,156,41.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,74,6.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,78,6.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,84,7.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,65,3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,134,31.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,135,31.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,63,3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,80,6.6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,91,7.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,93,9.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,53,1.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,100,11.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,81,6.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,108,14.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,132,25.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,82,7.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,68,3.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,95,10,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,163,52.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,98,12.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,84,7.6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,80,6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,78,6.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,131,27.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,87,8.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRN,65,3.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,87,8.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,79,6.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,135,32,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,202,99.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,99,10.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,73,4.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,191,92.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,87,7.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,189,78.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,169,57.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,107,14.6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,151,40.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,188,78.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,125,24.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,59,2.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,62,2.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,53,1.6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,129,25.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,86,7.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,72,4.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRN,235,158.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,209,144.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,102,12.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,127,21.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,85,8.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,141,32.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,52,1.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,57,2.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,58,2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,98,11.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,122,19.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,235,158.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,46,1.1,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,56,2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,92,9.5,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,104,12.4,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,59,2.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,148,39.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,195,87.6,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,104,12.7,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,98,12.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,52,1.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,65,2.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,225,138.9,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,121,19.2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,57,2,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,54,1.8,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",BRK,51,1.3,Spot Shock,,,,,
7/30/24,Big Hole,Upper Canyon Creek,"45.69854, -112.75559",RBT,37,NA,Spot Shock,,"Unknown Species, Weight Not Recorded",,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,108,12.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,56,1.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,37,0.6,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,165,49.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,224,121.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,48,1.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,48,1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,47,1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,115,17.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,148,31.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,154,39,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,114,16.6,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,86,7.1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,52,1.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,67,3.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,52,1.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",BRK,52,1.4,Spot Shock,,,,,
7/31/24,Big Hole,Upper Wise River,"45.66373, -113.06358",RBT,37,0.4,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,174,63.5,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,178,71.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,108,16,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,200,98.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,115,19.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,126,23.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,204,108.5,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,94,10.8,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,110,17.9,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,89,9.3,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,130,27.7,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,134,30,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,44,0.9,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,109,16.8,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,37,0.6,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,101,12.4,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,138,31.3,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,38,0.5,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,174,63.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,124,23,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,50,1.4,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,44,1.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,122,22.7,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,114,17.7,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,113,17.3,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,105,13.3,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",BRN,71,4.1,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,48,1.2,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,36,0.4,Spot Shock,,,,,
7/31/24,Big Hole,Wise River Bridge ,"45.79107, -112.95182",RBT,32,0.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,219,130.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,161,52.4,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,79,6.6,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,125,22.1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,95,12,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,189,82.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,235,172.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,76,5.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,72,4.6,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,168,63.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,115,17.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,53,1.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,110,15.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,200,98.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,165,54,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,180,88.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,94,9.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,54,1.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,140,32.3,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,108,13.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,128,25.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,118,17.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,215,123.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,95,10.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RRK,198,105.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,98,12.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,71,4.3,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,229,164.4,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,89,10.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,102,13.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,137,28.4,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,198,99.8,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,56,1.6,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,52,1.9,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,95,11.1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,140,29,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,96,11,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,93,9.7,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,172,65.3,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,145,38,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,84,7.2,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,234,158.1,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",BRK,136,28.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",CUTBOW,144,39.5,Spot Shock,,,,,
7/31/24,Big Hole,Upper Jerry Creek,"45.83352, -112.87553",RBT,89,8.3,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,231,144.3,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,106,13.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,88,7.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,141,52.4,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,100,10.9,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,128,24.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,100,11.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,98,12,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,119,15.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,125,19,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,125,21,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,103,11,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,138,29.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,213,142.9,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,111,15.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,198,97.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,118,17.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,128,23.4,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,151,24.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,114,15.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,108,12.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,123,21.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,103,12.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRN,128,22.4,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,81,5.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,106,13.1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,112,15.1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,108,15.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,70,3.9,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRN,148,35.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,130,23.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,110,13.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,210,103.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,105,14.1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,110,15.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,176,66,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,100,111.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,109,13.4,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,108,13.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,94,9.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRN,174,56,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,208,125.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,182,65.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,188,83.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,109,14.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,86,7.9,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,118,17.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRN,120,20.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,124,21.3,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,180,66.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,110,14.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,105,13.7,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,154,39.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,140,31.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,91,10.7,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,86,7.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,84,6.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,86,7,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,40,1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,52,1.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,75,4.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,163,48.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,73,4.7,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,113,14.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,220,114.8,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,153,42.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,184,84.4,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,115,16.1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,58,2.2,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,97,10.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,169,59.6,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,70,3.5,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",BRK,26,0.1,Spot Shock,,,,,
7/31/24,Big Hole,Lower Jerry Creek,"45.79095, -112.9117",RBT,82,6.3,Spot Shock,,,,,
